,0,1
247,191003283_992257f835,"['<START> صبي صغير اشقر وشابه في جينز يمشون في ساحه <END>', '<START> امراه تمشي وصبي صغير يمشي الي جانبها <END>', '<START> يرتدي طفل قميصا احمر ويسير في ساحه <END>']"
248,2399219552_bbba0a9a59,"['<START> صبي يلعب كره سله <END>', '<START> صبي يرتدي شورت ازرق يرمي كره سله امام شباك <END>', '<START> كان طفل في سروال ازرق يرمي كره سله <END>']"
249,1476241331_2f43b67aed,"['<START> صبي وولد صغير يقفان بجانب نافوره ماء <END>', '<START> طفلان يقفان بالقرب من نافوره مياه <END>', '<START> اثنين من صبيه صغار في نافوره مياه <END>']"
250,2826574228_c63009e473,"['<START> رجل ياخذ صوره لامراه ترتدي قبعه زرقاء و جينز تقف علي جدعه بالقرب من ماء <END>', '<START> رجل يلتقط صوره لامراه علي شاطئ <END>', '<START> فتاه تي كانت تقف علي منصه بجوار ماء تمتلك صورتها ملتقطه من قبل رجل ذي يحمل كاميرا <END>']"
251,2858759108_6e697c5f3e,"['<START> كلب هزيل يركب علي طول مسار ترابي <END>', '<START> يجري كلب ابيض لون يرتدي ستره صفراء وسوداء علي مسار <END>', '<START> كلب سباق ابيض ذو رقم ثمانيه يركض علي مضمار <END>']"
252,393958545_48c17c66d1,"['<START> مختبر اسود يجري في سباق <END>', '<START> كلب اسود لامع يمتد علي عشب خلال يوم مشرق ومشمس <END>', '<START> كلب اسود كبير يمر عبر منطقه عشبيه <END>']"
253,2934801096_230ae78d7e,"['<START> رجل وصبي يقفان امام لافته تقول جحيم <END>', '<START> اثنين من ذكور يقفون بجانب لوحه تقول جحيم <END>', '<START> يقف شخصان بجانب لافته تقول جحيم مصنوعه من نجوم <END>']"
254,2481367956_8577d2fa98,"['<START> طفل يصل الي حاجز <END>', '<START> طفل صغير يصل الي شريط <END>', '<START> صبي يصل الي اعلي راس عمود ازرق <END>']"
255,1501297480_8db52c15b0,"['<START> صبي يحاول وضع شاشه علي نافذه <END>', '<START> يحرك طفل يرتدي سراويل قصيره نافذه <END>', '<START> طفل بلا قميص يرتدي شورت ازرق يرفع نافذه سقطت <END>']"
256,2914800692_0c512d27b8,"['<START> رجل يقوم بقفزه وهو يركب دراجه امام جمهور <END>', '<START> رجل يقوم بقفزه علي دراجه <END>', '<START> راكب دراجه ناريه يحلق فوق متفرجين <END>']"
257,3286761458_34af7e4499,"['<START> فتاتان ترفعان لافتات تقدم عناق مجاني <END>', '<START> امراتان واحده مع شعر ارجواني تحمل لافتات تعلن عن عناق مجاني <END>', '<START> امراتان تحملان لافتات تقول عناق حر <END>']"
258,3541483943_9776baee7c,"['<START> رجل يقوم بعمل خدعه علي لوح تزلج في حديقه تزلج <END>', '<START> يقوم رجل يرتدي قميصا رماديا بخدعه علي سلالم <END>', '<START> لوح تزلج يقفز علي درج <END>']"
259,2842439618_fb20fe2215,"['<START> شخص يقف علي لوح ركوب امواج ويركب موجه كبيره <END>', '<START> راكب امواج في بذله سوداء يمسك موجه بينما يحاول اخر لحاق به <END>', '<START> شخص ما يتجول علي طول موجه مع شخص اخر يسبح في مكان قريب <END>']"
260,146098876_0d99d7fb98,"['<START> اربعه اطفال يرتدون زي عسكري يقفون امام اشجار نخيل <END>', '<START> يسير اربعه مراهقين يرتدون زي مدرسي في طريق استوائي <END>', '<START> مجموعه من اطفال مدارس في زي مدرسه زرقاء <END>']"
261,3398788809_25c71ba018,"['<START> مجموعه من اصدقاء تلعب بادوات في وسط غابه <END>', '<START> مجموعه من ناس في غابه تلعب بالالات <END>', '<START> مجموعه من ناس يلعبون الات في غابه <END>']"
262,3710050559_f6f12760fe,"['<START> طفل يبكي وهو يجلس في عشب في حديقه <END>', '<START> صبي يبكي في عشب <END>', '<START> صبي صغير يبكي علي عشب <END>']"
263,2695093520_5cfeb0729d,"['<START> فتاه ترتدي قميصا احمر تحمل يد رجل بالقرب من احد شوارع <END>', '<START> رجل يرتدي قميصا ابيض ونظارات شمسيه يمسك بيد امراه ترتدي قميصا احمر في خارج <END>', '<START> امراه ترتدي قميص احمر ورجل يرتدي واحد ابيض يقفان امام مراه <END>']"
264,3697456750_460aea7252,"['<START> فتاتان ترفصان بعضهما بعض في زي فنون دفاع عن نفس <END>', '<START> شخصان يلعبان كاراتيه في بطوله <END>', '<START> امراتان تقومان بالكاراتيه <END>']"
265,3548191125_514f47e493,"['<START> طفل في ثوب احمر يقفز علي ترامبولين <END>', '<START> صبي صغير في زي احمر يقفز <END>', '<START> صبي صغير في زي احمر يقفز علي ترامبولين <END>']"
266,2902486045_6298eb22ef,"['<START> اثنين من كلاب تبول علي صنبور ماء <END>', '<START> اثنين من كلاب تبول علي صنبور ماء <END>', '<START> اثنين من كلاب تتبول علي صنبور ماء احمر <END>']"
267,2431120202_b24fe2333a,"['<START> فتاه تتزلج عبر بلاد <END>', '<START> فتاه صغيره ترتدي معطفا شتويا ارجوانيا وتتزلج علي جليد في ثلج <END>', '<START> فتاه صغيره علي زحافات <END>']"
268,3211210739_3dea005fde,"['<START> صبي يقفز في مسابقه جمباز <END>', '<START> شاب يركض ويؤدي حيله علي شعاع توازن <END>', '<START> لاعب جمباز ينقلب فوق عارضه <END>']"
269,466176275_f40d37851e,"['<START> يقفز كلب رمادي علي كلب كبير اخر <END>', '<START> كلب بركه رمادي قفز في هواء امام كلب اخر تان <END>', '<START> يطارد كلاب بعضهما بعض في فناء <END>']"
270,2009636597_e3f4fe19fb,"['<START> رجل خارج يلعب غيتار ويدخن سيجاره <END>', '<START> رجل يحمل جيتارا كهربائيا يدخن سيجاره يجلس في خارج <END>', '<START> شاب يدخن سيجاره بينما يحمل غيتارا <END>']"
271,3410899419_4f8dca6f3f,"['<START> مجموعه من اطفال صغار عراه يستحمون بالقرب من حاويات معدنيه كبيره ودلو اصفر <END>', '<START> مجموعه من اطفال صغار عراه استحمام خارج <END>', '<START> يستحم اطفال في ماء متساقط <END>']"
272,2629346153_155ba73ae9,"['<START> كلب هجوم بني و اسود يدرب من قبل رجل يحمل عصا <END>', '<START> كلب يهاجم رجلا يرتدي ملابس واقيه <END>', '<START> رجل يدرب كلب هجوم <END>']"
273,3495349745_1b29a63571,"['<START> رجل يساعد صبيا علي ركوب دراجه <END>', '<START> رجل يساعد صبي يركب دراجه <END>', '<START> رجل يساعد صبي صغير يتعلم كيفيه ركوب دراجه <END>']"
274,1077546505_a4f6c4daa9,"['<START> ينزلق صبي في شورت ازرق الي اسفل في بركه <END>', '<START> صبي ينزلق الي حوض صغير في فناء خلفي <END>', '<START> صبي ينزلق اسفل شلال الي بركه <END>']"
275,3314180199_2121e80368,"['<START> صبي يطارد كره صفراء <END>', '<START> صبي صغير يلكم كره صفراء <END>', '<START> صبي صغير يتحرك نحو كره صفراء <END>']"
276,2765747519_2b851e01d6,"['<START> طفل في حقيبه خضراء يختلس نظر <END>', '<START> يتم اخفاء طفل في غالب في حقيبه تسوق خضراء <END>', '<START> طفل صغير يتسلل من حقيبه بقاله خضراء <END>']"
277,145721498_a27d2db576,"['<START> رجل في زورق ازرق يقاتل من خلال امواج عسيره <END>', '<START> رجل يجدف خلال مياه قويه <END>', '<START> رجل يقود قوارب كاياك زرقاء من خلال منحدرات مياه بيضاء <END>']"
278,525538142_7348f0bce7,"['<START> صبيان احدهما باللون برتقالي والاخر باللون ازرق يتصارعان في رمال <END>', '<START> يلعب صبيان في رمال في ملعب <END>', '<START> صبيان يتصارعان في رمال في حديقه <END>']"
279,2483792149_a9b4ffecec,"['<START> تقف امراه شقراء في وسط حقل من زهور ورديه طويله <END>', '<START> امراه جالسه في حقل من زهور <END>', '<START> امراه تقف بين مجموعه من زهور ورديه مع كوخ صغير في ظهر <END>']"
280,2630806789_6835bbae95,"['<START> ثلاثه قوارب علي ماء مع جبل في خلفيه <END>', '<START> قاربين يعبران ماء وراءهم بعض منازل <END>', '<START> منظر لجبل كما يري من زوارق <END>']"
281,2428094795_d3a8f46046,"['<START> طفل علي دراجه ثلاثيه عجلات <END>', '<START> فتاه صغيره تركب دراجه ثلاثيه عجلات <END>', '<START> طفل صغير في معطف ازرق وقبعه يركب دراجه ثلاثيه عجلات <END>']"
282,2296166785_292a4e9f4c,"['<START> طفلان يقفزان من اعلي كثبان رمليه كبيره باتجاه شاطئ <END>', '<START> طفلان يركضان اسفل كثبان رمليه الي شاطئ <END>', '<START> قفز شخصان من اعلي كثبان رمليه علي شاطئ <END>']"
283,3207343907_995f7ac1d2,"['<START> تجمع حشد في حديقه للتزلج علي جليد في فصل شتاء <END>', '<START> حشد من ناس يتزلجون في خارج في شتاء <END>', '<START> حشد كبير من ناس يتزحلقون علي جليد <END>']"
284,441398149_297146e38d,"['<START> امراه ترتدي ملابس حمراء وهي تمشي بجانب عده لافتات في شارع <END>', '<START> امراه تمشي في تقاطع <END>', '<START> سيده في سراويل حمراء تهرول بالقرب من علامه توقف اثناء استماع الي موسيقي <END>']"
285,3313620862_0c65c645f5,"['<START> حشد من ناس يشاهدون متزلجي ثلج يمارسون حيل <END>', '<START> حشد يشاهد متزلج <END>', '<START> يقوم متزلج بعمل خدعه امام حشد كبير <END>']"
286,664341930_bd5c8b60ea,"['<START> طفل يقوم بركله كاراتيه ويقفز من اريكه حمراء <END>', '<START> طفل يقوم بتمرين قفزه في جو فوق اريكه حمراء <END>', '<START> صبي يقفز علي اريكه حمراء <END>']"
287,463875230_f19e83d6df,"['<START> فتاه ترتدي تقلبات زهريه علي ارجوحه <END>', '<START> فتاه صغيره تتارجح عاليا فوق سياج خشبي علي ارجوحه <END>', '<START> فتاه صغيره لعبت علي ارجوحه <END>']"
288,2485467050_1d5e2696d4,"['<START> مجموعه من اربعه اطفال يرقصون في فناء منزل <END>', '<START> اربعه اطفال في فناء يقفزون في هواء <END>', '<START> اربعه اطفال يركضون ويلعبون في خارج <END>']"
289,2515247156_c1b759fc33,"['<START> صبي ينزلق لاسفل زحليقه اطفال زرقاء مغلقا عينيه <END>', '<START> صبي صغير ينزلق علي زلاقه زرقاء يغلق عينيه بينما تجلس امراه ترتدي نظاره شمسيه و تبتسم <END>', '<START> طفل صغير ينزلق علي ززحليقه زرقاء بينما تراقبه امه <END>']"
290,3677964239_6406ed096f,"['<START> امراتان كبيرتان وفتاه صغيره يقفون خارجا بجانب زهور <END>', '<START> امراتان وفتاه صغيره يتناولون ايس كريم <END>', '<START> تتناول امراتان وطفلان مخاريط ايس كريم علي جسر مزين بالورود <END>']"
291,3247693965_845b3b4349,"['<START> كلب يسحب زلاجه حمراء عبر ثلج <END>', '<START> كلب بني يسحب زلاجه حمراء في ثلج <END>', '<START> كلب بني يرتدي الوان متعدده يركض علي شاطئ <END>']"
292,416992999_654a99a903,"['<START> فتاه ترتدي نظارات في حزام ازرق بينما تسلق صخور <END>', '<START> فتاه تتسلق جدار صخور <END>', '<START> مراه تتسلق علي صخره <END>']"
293,3496028495_431cfdc042,"['<START> كلب بني يسبح في ماء مع كره تنس في فمه <END>', '<START> كلب ابيض يسبح مره اخري الي شاطئ بعد استرجاع كره تنس صفراء <END>', '<START> كلب بني يسبح <END>']"
294,2613889835_6f50a3b83b,"['<START> رجل في زورق برتقالي ورجل في زورق ازرق حول بحيره جميله <END>', '<START> اثنين من لاعبين يجدفان واحد برتقالي واحد ازرق اسفل جدول <END>', '<START> يقوم رجلان بتجديف قواربهما صغيره عبر ماء <END>']"
295,435739506_2daf7f4887,"['<START> كلب يقترب من مخلوق صغير في حقل ثلجي قاحل <END>', '<START> كلب اسود في حقل ثلجي <END>', '<START> كلب اسود يمر عبر منطقه عشبيه <END>']"
296,2501742763_b2cb322087,"['<START> كلب اسود يركض في عشب <END>', '<START> كلب اسود يقف في فناء <END>', '<START> كلب اسود يقف علي عشب <END>']"
297,2907073768_08fd7bdf60,"['<START> راكب دراجه ناريه يقفز عاليا للغايه <END>', '<START> رجل انقلب راسا علي عقب علي دراجه هوائيه <END>', '<START> راكب دراجه جبليه يصنع قفزه عبر تضاريس وعره في غابه <END>']"
298,2978810122_183e60ff2d,"['<START> رجل يركب موجه <END>', '<START> شخص يرتدي بذله واقيه يركب موجه كبيره <END>', '<START> راكب امواج يركب موجه كبيره علي لوح ازرق <END>']"
299,3700004668_99c3e3f55b,"['<START> صبي ذو فم مفتوح يرتدي ستره نجاه صفراء ونظارات واقيه في ماء مع رجل يقف بجانبه <END>', '<START> اب وطفل يتمتعان بالماء <END>', '<START> رجل وطفله يرتديان ستره صفراء ينظران الي ماء <END>']"
300,2737759676_4bc9be2daf,"['<START> رجل يرتدي نظاره شمسيه وقبعه بالقرب من حشد من ناس <END>', '<START> رجل يرتدي نظارات شمسيه وقبعه <END>', '<START> شاب يرتدي قبعه بنيه لون ونظارات شمسيه <END>']"
301,3181409177_edb09c2718,"['<START> يوجد راكب دراجه هوائيه في هواء فوق منحدر <END>', '<START> راكب دراجه هوائيه علي منحدر <END>', '<START> صبي يؤدي حيله دراجه هوائيه في جو في انتظار عوده لاسفل <END>']"
302,103106960_e8a41d64f8,"['<START> طفل يرتدي ستره حمراء يلعب هوكي <END>', '<START> طفل صغير يلعب حارس مرمي في حلبه هوكي <END>', '<START> شاب راكع امام هدف هوكي مع عصا هوكي في يده يمني <END>']"
303,540338917_57069687be,"['<START> رجل في قميص رمادي وشورت اسود امام جبل <END>', '<START> رجل يقف بالقرب من جبل <END>', '<START> رجل يرتدي نظارات يقف امام جبل ثلجي <END>']"
304,1295698260_e10c53c137,"['<START> حشد من ناس ينظرون الي شيء خارج اطار رجل ياخذ صوره <END>', '<START> تتوقف مجموعه من ناس للنظر الي شيء ما <END>', '<START> ياخذ رجل صوره <END>']"
305,460478198_83039f2593,"['<START> كلب يطارد كلبا اخر بجوار بحيره <END>', '<START> كلب اجش يطارد كلبا باللون بني علي شاطئ <END>', '<START> اثنين من كلاب تطارد بعضها بعض بالقرب من ماء <END>']"
306,252124738_796599e94b,"['<START> زوجان يجلسان معا بينما ياكل رجل ذره <END>', '<START> انثي ترتدي لون اصفر ورجل ياكل ذره مع حشد كبير من ناس وراءهم <END>', '<START> رجل ياكل ذره علي قطعه خبز بينما يتحدث الي امراه <END>']"
307,246231741_882b45c4e1,"['<START> كلب يحمل طوق اصفر يحمل اسنانه في كلب اخر يجلس علي شجره <END>', '<START> كلب ينبح علي كلب اخر في غابه <END>', '<START> اثنين من كلاب يتقاتلون <END>']"
308,3519815055_304dc8e8d6,"['<START> صبي يقفز من لوحه ربيع صفراء <END>', '<START> صبي يقفز من هيكل الي بركه <END>', '<START> طفل يقفز من شريحه <END>']"
309,3537920947_6c5a956f47,"['<START> متزلج صبي علي مقعد خشبي <END>', '<START> شخص يركب لوح تزلج من مقعد خشبي <END>', '<START> شخص يتزلج علي مقعد خشبي <END>']"
310,2972864304_481aeffe50,"['<START> طفل يلعب في بعض اوراق <END>', '<START> طفله صغيره تلعب في كومه من اوراق بالخارج <END>', '<START> طفل صغير يقفز في كومه من اوراق <END>']"
311,3502897880_8392d0e4de,"['<START> صبي يقفز ازرق لون علي لوح تزلج بينما يراقبه شخصان اخران <END>', '<START> مجموعه من متزلجين في حديقه تزلج <END>', '<START> يقوم رجل يرتدي قميصا ازرقا بعمل حيله علي لوح تزلج بالقرب من فرسان بينما يشاهد رجلان اخران <END>']"
312,1131155939_b4b457b05e,"['<START> كلب اسود يركض في محيط بجانب كومه من اعشاب بحريه <END>', '<START> كلب علي شاطئ محيط <END>', '<START> كلب يجري في امواج علي شاطئ <END>']"
313,2874984466_1aafec2c9f,"['<START> كلب ابيض واسود يلعب مع خروف في حقل <END>', '<START> كلب واغنام يركضان معا <END>', '<START> كلب يرعي غنم <END>']"
314,421316045_ae7a1eb4bc,"['<START> طفلان يتصارعان علي اريكه بيضاء <END>', '<START> طفلان صغيران يتصارعان علي اريكه بيضاء <END>', '<START> اثنان من اولاد صغار يلعبان علي اريكه بيضاء <END>']"
315,3720210639_18bb34e475,"['<START> شخص يقوم بخدعه في هواء علي دراجه بينما ياخذ صديقه صوره <END>', '<START> تقفز دراجه حمراء باتجاه شخص اصفر <END>', '<START> فتي يقفز علي دراجه هوائيه <END>']"
316,3522349685_f046f0e250,"['<START> طفل يداعب كلب <END>', '<START> فتاه صغيره تداعب قطه بيضاء ورقيقه <END>', '<START> فتاه صغيره تداعب حيوانا <END>']"
317,459778335_857d8ffebf,"['<START> صبي صغير يقفز من اباءه علي شاطئ <END>', '<START> رجل يرمي صبيا في هواء علي شاطئ <END>', '<START> رجل بالغ يرمي طفلا في هواء علي شاطئ بينما يشاهده طفل اخر <END>']"
318,3330935489_9cb67ca36b,"['<START> كلب يحمل عصا كبيره في فمه في غابه <END>', '<START> كلب ياخذ عصا كبيره في فمه <END>', '<START> كلب ابيض صغير يسحب عصا كبيره من ماء <END>']"
319,3590753142_61993d39df,"['<START> يقف ثلاثه اشخاص عند سياج ينظر الي مدينه مليئه ناطحات سحاب بينما ينظر مرء عبر نطاق منظار <END>', '<START> ثلاثه اشخاص يتكئون علي درابزين وينظرون الي مباني عبر مياه <END>', '<START> ثلاثه اشخاص يقفون علي ممر ينظرون الي مباني عبر مياه <END>']"
320,1459250022_bf1eddad11,"['<START> فرقه من تشيلو والكمانين يلعبان امام حشد في معرض سوق <END>', '<START> اوركسترا تعزف <END>', '<START> خمسه اشخاص يلعبون الات وتريه في اماكن عامه <END>']"
321,3371533654_73a12a35a4,"['<START> رجل يتزحلق عبر نفق <END>', '<START> شخص يتزحلق داخل انبوب طويل <END>', '<START> يتزحلق داخل انبوب <END>']"
322,2675397335_1dcdbd12f5,"['<START> كلب اسود يركض عبر حقل من حشائش والاعقاب <END>', '<START> سلوقي اسود يركض في حقل مفتوح <END>', '<START> كلب يركض عبر حقل <END>']"
323,802594049_289e3c8420,"['<START> رجل في قبعه زرقاء وستره يبدو بالاحباط <END>', '<START> رجل يرتدي قبعه بيسبول الي وراء <END>', '<START> رجل يرتدي قبعه بيسبول زرقاء يحدق في مسافه <END>']"
324,576920249_df1bdc2068,"['<START> طفل في قميص ابيض يصفق بايديهم <END>', '<START> فتاه ترفع يديها في حشد من ناس <END>', '<START> صبي صغير يرقص في حشد من ناس <END>']"
325,756521713_5d3da56a54,"['<START> امراه جالسه ذات شعر قصير وكاميرا ترمي قرص طائر الي كلب بني <END>', '<START> امراه ترمي قرص طائر احمر تجاه كلب اسمر <END>', '<START> القت مراه تي ترتدي ستره ورديه قرص طائر لكي يمسكه كلب <END>']"
326,3560125106_691c292893,"['<START> كلب يقفز من خلال عقبه ناريه <END>', '<START> كلب يقفز من خلال طوق ملتهب <END>', '<START> كلب بني فاتح يقفز من خلال حلقه من نار بينما يشاهد شخصان <END>']"
327,2540203582_9a9ac92a5d,"['<START> فتاه تركب دراجه بخاريه علي رصيف <END>', '<START> طفل صغير يركب دراجه ناريه في احد احياء علي رصيف <END>', '<START> طفل صغير مع خوذه حمراء يركب سكوتر علي رصيف <END>']"
328,3455405300_aa3069ecaa,"['<START> مجموعه من نساء يرتدين كلهم حمراء مع دبابيس زهره صفراء <END>', '<START> خمس نساء في قمصان حمراء تصفق <END>', '<START> تصفق نساء لواتي يرتدين حمراء وسوداء <END>']"
329,2187720319_112d00f07d,"['<START> كلب اسود يقفز فوق قش <END>', '<START> كلب اسود مع كفوف بيضاء يقفز علي قش <END>', '<START> كلب اسود يقفز من كره الي كره اخري <END>']"
330,3346040664_5b584e6133,"['<START> صبي يلعب كره سله يحاول ان يحجب كره <END>', '<START> احد لاعبي كره سله يرتدي زيا ابيض يقفز لعرقله لاعب اخر يرتدي زيا ازرق لون مع كره <END>', '<START> اولاد يلعبون كره سله <END>']"
331,3030079705_0dee8a3e89,"['<START> طفله صغيره تلعب علي ظهر مع والدها علي بطانيه في حديقه <END>', '<START> رجل يستلقي علي بطانيه زرقاء مع طفل علي ظهره <END>', '<START> فتاه صغيره تجلس علي ظهر رجل <END>']"
332,2775249812_f4db95e818,"['<START> فتاه ترتدي معطفا ابيض يقف وسط نافوره <END>', '<START> فتاه ترتدي معطف ابيض تقف وسط رشاشات <END>', '<START> فتاه صغيره مبلله في معطف ابيض تقف بين نوافير مياه <END>']"
333,3711826708_bba64fb1e1,"['<START> كلب بني يسير علي طريق مشجر بازهار بيضاء <END>', '<START> كلب يمر عبر منطقه مشجره جدا مع زهور بيضاء كبيره <END>', '<START> كلب يمر عبر طريق <END>']"
334,3401902253_cd27e6d0fe,"['<START> كلب ابيض واسود يقفز من ماء <END>', '<START> كلب كبير باللونين بني والابيض يلعب في ماء <END>', '<START> كلب يركض عبر ماء <END>']"
335,2537583012_4a358a6a8a,"['<START> يتدحرج رجلان علي رصيف <END>', '<START> رجلان يتدحرجان علي رصيف <END>', '<START> رجلان احدهما يرتدي قميصا اخضر والاخر يرتدي لون احمر يتدحرجان <END>']"
336,2648310638_d6c576b5e4,"['<START> امراه ترتدي قميصا ازرق وسروالا ازرق تهرول في طريق اسفلتي <END>', '<START> امراه في قبعه ارجوانيه ومعطف ابيض تهرول علي طريق <END>', '<START> مراه ذات قبعه بيضاء والسروال ازرق يركض في ممر دراجات علي طريق جبلي <END>']"
337,2670637584_d96efb8afa,"['<START> طفل يرتدي قميصا ازرق لون يجلس علي ارض غابه يبحث من خلال منظار <END>', '<START> فتاه تجلس علي ارض في غابه تبحث من خلال منظار <END>', '<START> فتاه صغيره تجلس علي ارضيه غابه وتبحث من خلال منظار <END>']"
338,3213395965_2a823c6865,"['<START> فتاه تدخن سيجاره خارجا في مدينه <END>', '<START> امراه في ستره زرقاء تحصل علي سيجاره في خارج <END>', '<START> امراه في معطف ازرق داكن و سيجاره في يدها <END>']"
339,3088922727_4bdf2ccc94,"['<START> زوجان يرتديان ملابس قديمه علي طاوله في هواء طلق <END>', '<START> زوجان يرتديان ملابس قديمه يجلسان علي طاوله في خارج <END>', '<START> رجل وامراه يرتديان ملابس قديمه يجلسان خارجا علي طاوله <END>']"
340,3215896272_e9b4b547a9,"['<START> كلب يرتدي ستره خضراء وحقيبه ظهر يمشي علي ثلج <END>', '<START> كلب يرتدي ستره خضراء وحقيبه ظهر يركض علي ثلج <END>', '<START> كلب صغير يرتدي ستره يمشي علي ثلج <END>']"
341,2434006663_207a284cec,"['<START> كلب بني يطارد كلبا اسود علي رمال <END>', '<START> كلب يحمل عصا تدور في رمال ويطارده كلب رمادي <END>', '<START> اثنين من كلاب يركضان بالقرب من خط من اشجار عاليه <END>']"
342,3373544964_c9f1253b7d,"['<START> يقف صبي وكلبه علي ترامبولين يستمتعان بكل منهما <END>', '<START> صبي ينظر الي كلب بينما يقف علي ترامبولين في خارج <END>', '<START> كلب مع لسان خارج ينظر الي صبي صغير يضع نظارات <END>']"
343,3126752627_dc2d6674da,"['<START> لاعب كره سله يحاول منع لاعب اخر من تسديد <END>', '<START> رجلان يلعبان كره سله <END>', '<START> رجلان يقفزان نحو كره سله <END>']"
344,3514278386_de2343577e,"['<START> لاعب بيسبول في قميص اسود وضع علامه علي لاعب في قميص ابيض <END>', '<START> امراه في زي بيسبول تحيي اخر مع قفازها <END>', '<START> فتاتان يشاركان في لعبه بيسبول <END>']"
345,2201192417_d934730fea,"['<START> صبي يمر عبر عشب <END>', '<START> صبي صغير في زي كره قدم اخضر يركض علي عشب <END>', '<START> صبي صغير يرتدي زي كره قدم اخضر يركض علي عشب <END>']"
346,3386953179_84c2d7922f,"['<START> ينزلق متزلج علي جليد في ستره حمراء اسفل جبل ثلجي <END>', '<START> متزحلق علي جليد يرتدي ستره حمراء في اسفل جبل <END>', '<START> متزحلق في احمر يتزلج اسفل جبل ثلجي <END>']"
347,2734669176_c272b42597,"['<START> فتاه شقراء شعر تقوم بخدعه مع كلبها ذي هو في هواء في محاوله للقبض علي صحن طائر طيران <END>', '<START> كلب يقفز من اجل صحن طائر بينما تجثم امراه في مكان قريب <END>', '<START> فتاه فعلت حيله بالصحن طائر مع كلبها في حديقه بيسبول <END>']"
348,607339469_af851c4119,"['<START> فتاه في قميص ارجواني تطعم بط <END>', '<START> فتاه صغيره تميل علي جانب جدار لتغذيه بط في ماء <END>', '<START> فتاه صغيره تغذي بط <END>']"
349,2500567791_101d5ddee3,"['<START> بقره سوداء وبقره بنيه يطاردون كلب <END>', '<START> يطارد كلب بقره سوداء وبقره بنيه <END>', '<START> كلب يطارد بقره بنيه والبقره سوداء <END>']"
350,3689975998_72f50b6d91,"['<START> فتاه اسيويه تركض بالخارج <END>', '<START> امراه اسيويه تركض علي مسار صخري <END>', '<START> امراه تركض علي شاطئ <END>']"
351,2081679622_6f1442367d,"['<START> صبي يرتدي بيجاما رماديه يقفز علي اريكه <END>', '<START> صبي في سروال بيجامه يقفز علي اريكه حمراء <END>', '<START> صبي يبتسم امام كاميرا ويقفز في هواء فوق اريكه <END>']"
352,2726262796_03bd63a155,"['<START> فتاه في ثوب سباحه تلعب علي امواج <END>', '<START> فتاه في امواج <END>', '<START> فتاه صغيره ترتدي ثوب سباحه ازرق تلعب في امواج علي شاطئ <END>']"
353,2898304260_a4099a193a,"['<START> رجل يتزلج فوق منحدر <END>', '<START> رجل في قميص ابيض يتزلج <END>', '<START> رجل ينفذ حيل علي لوح تزلج في حديقه تزلج <END>']"
354,3223709894_97824ba76f,"['<START> كلب بني يركض علي عشب مع اذن واحده لاعلي <END>', '<START> كلب رقيق يجري علي عشب <END>', '<START> كلب اشعث يمر عبر منطقه عشبيه <END>']"
355,2204695848_3d1b140212,"['<START> ترتدي فتاه باللون وردي قناع انف مضحك <END>', '<START> فتاه صغيره تبتسم وهي ترتدي انفا زائفه ونظاره <END>', '<START> فتاه شقراء صغيره ترتدي نظارات مضحكه <END>']"
356,3355683198_715fb1a2ac,"['<START> صبي يرتدي قميصا مصبوغا بربطه عنق يركب لوح تزلج اسفل حديدي <END>', '<START> صبي يتزلج علي درابزين <END>', '<START> ينزل متزلج علي درج حديدي <END>']"
357,3630991662_990f397f7c,"['<START> امراه تقف مع ذراعيها في هواء بالقرب من ماء عند غروب شمس <END>', '<START> امراه تمتد بجانب محيط عند شروق شمس <END>', '<START> امراه تمتد علي شاطئ عند غروب شمس <END>']"
358,2600386812_8790879d9a,"['<START> كلب بني يقف في ماء يراقب امواج محيط في يوم مشمس <END>', '<START> كلب احمر يقف في شاطئ صخري قدميه في بحر <END>', '<START> يقف كلب بني علي شاطئ بينما تدور امواج حول قدميه <END>']"
359,2908466042_bf07cb52c7,"['<START> كلبان بنيان يلعبان مع بعضهم بعض في منزل <END>', '<START> كلاب يعض كل منهما اخر داخل منزل <END>', '<START> كلاب تعض بعضها بعض <END>']"
360,2773682293_3b712e47ff,"['<START> رجل وصبي يتهيئان لاخذ صوره في درج يطل علي شلال <END>', '<START> اب وطفل اسيويين يقفان امام شلال كبير <END>', '<START> يقف رجل وصبي لالتقاط صوره بالقرب من شلال <END>']"
361,640203018_c0e7175831,"['<START> رجل يركب دراجه ناريه صغيره في سوق مزدحم <END>', '<START> رجل يركب دراجه صغيره جدا في معرض بلده صغير <END>', '<START> كثير من ناس في تجمع <END>']"
362,107582366_d86f2d3347,"['<START> تجمع مجموعه من ناس في ظلام <END>', '<START> مجموعه من ناس يجلسون حول طاوله علي شرفه في ليل <END>', '<START> مجموعه من ناس يجلسون في خارج في ليل <END>']"
363,3319899418_4bcf1b00d8,"['<START> ينزلق احد متزلجين علي ثلج علي جانب احد منازل ذات اطار مدفون في ثلج <END>', '<START> شخص ما علي الواح تزلج فوق سقف حظيره <END>', '<START> يقوم متزلج ثلج بخدعه علي جانب مبني اخضر كبير <END>']"
364,823675317_b5fbdb17b3,"['<START> صبي يرتدي ازرق يحمل دلو <END>', '<START> طفل يمشي علي شاطئ مع دلو <END>', '<START> ولد صغير في سروال ازرق علي شاطئ <END>']"
